"nameSafe","spore_p","caul_p","chlor_p","gam_p","rhiz_p"
"Pp1s17_260V6",3.5648908723999,0.143332313201375,3.11301275341008,2.90443671830618,0.215542484231307
"Pp1s17_263V6",0.550480829974228,0.665318927250557,3.2354867386966,1.39430296627657,0.627571114220638
"Pp1s17_265V2",0.155006013878338,0.392741862995235,4.22169926116247,0.39556303092477,1.50291512770741
"Pp1s17_265V6",0.0747331023866808,0.0641831812240732,1.8889653688681,0.117139626863665,2.41597883293801
"Pp1s17_269V6",0.00108370232273122,0.234744156640697,2.96948261243819,0.0510902710775102,3.85183502639494
"Pp1s17_26V6",1.61947164359665,0.122995646388396,2.63100776825023,8.25216504455637e-06,2.74907405577813
"Pp1s17_271V6",0.323250768299281,0.107148433275094,0.650590300561587,0.240286264007731,0.932058009734846
"Pp1s17_276V6",0.00494400056706941,1.03340335053317,3.76596790898868,0.712589225155225,0.804234628372536
"Pp1s17_277V6",0.0352808481682725,0.394356562116999,0.0624982537916279,0.745598579157985,0.407409771057418
"Pp1s17_278V6",0.68097298938426,1.45464274945385,1.10150890133203,0.593114158509153,3.61991182931946
"Pp1s17_279V6",0.000431039531856376,1.56967663411258,0.238322710101433,0.042919685974602,1.77666172553663
"Pp1s17_280V6",0.860895783573455,0.821066451017217,0.819783571805569,0.913568322065677,0.812170902705048
"Pp1s17_281V6",0.458273786322859,0.569609678148751,0.801128198632063,0.717147559196983,0.733001402606853
"Pp1s17_283V6",4.41614302503432,3.12352352750211,1.64965587551442,0.0231267569905888,1.98392462617443
"Pp1s17_285V6",2.4656866796336,3.1724365478956,0.422198176292733,1.07464799653985,4.29424594313052
"Pp1s17_286V6",1.31648881587577,0.433652812008959,0.393549155525093,2.51002832382498,1.05696459761554
"Pp1s17_287V6",4.40735855284212,0.114308267679145,3.84514510188967,0.230081641250893,1.4460939201982
"Pp1s17_289V6",1.02220148800763,1.25174073941082,4.13332653378285,3.9997066037804,0.111691683214302
"Pp1s17_28V6",0.888093660526482,0.0757708681719443,3.85069617786299,0.041814183444103,3.67061517897396
"Pp1s17_293V6",0.010077965974796,0.372021332495921,1.14037944850602,0.0450236006312682,0.815850796241825
"Pp1s17_294V6",0.432164914464851,0.889184895755491,1.261905225112,0.105914704775969,2.63801527246501
"Pp1s17_296V6",4.55366405252649,0.0552033617525084,1.71521005170837,1.08907603737541,4.70805565501495
"Pp1s17_297V6",4.21381943933757,0.179520925970943,2.94823188023593,4.57489837241759,1.71854712335051
"Pp1s17_299V6",1.03575064580163,0.763474643752548,0.0480812017047495,0.173298795225499,1.07768551973062
"Pp1s17_2V6",2.38177854545577,4.24065970823982,2.57402204087819,4.848657702104,1.76821439221745
"Pp1s17_301V6",0.364305044197136,0.21565181554988,0.16427947988504,0.208899328325305,3.15429696823051
"Pp1s17_302V6",1.8179384876832,0.12329313367014,3.81200828569192,0.105590237506096,2.24196010655054
"Pp1s17_304V6",0.142729690121915,0.11363907074224,3.9935448806407,0.0504436156544198,0.671418266659089
"Pp1s17_306V6",1.53145009988213,1.44211881138824,0.772359361824596,1.02150132409067,4.65438814277567
"Pp1s17_307V6",0.0240405654343208,0.528898129379607,0.143951850511824,0.0168388224561904,0.0808512281983273
"Pp1s17_309V6",2.00605032048734,4.76846122699787,2.10646770300277,0.340040294769391,4.33308667554744
"Pp1s17_310V6",2.20549019803615,0.368311539586344,2.69004524970921,1.05828010258524,3.07720658318212
"Pp1s17_312V6",0.141130482398763,0.0174942214052892,4.17608382133496,0.194565555086923,2.70429017968367
"Pp1s17_313V6",3.27426477103611,4.61253428320313,2.7148170049656,3.84258933870338,2.28992862080041
"Pp1s17_314V6",0.00415288822752368,2.02807638830151,3.73539221072931,2.0653410862947,0.767986470427111
"Pp1s17_316V6",2.94727280771757,5.37324940059423e-05,1.71537912822626,0.0129808688515468,0.0357833444398338
"Pp1s17_31V6",4.58460242931416,4.51823550929925,0.970604689965957,4.88513460113874,0.856260980568444
"Pp1s17_321V6",0.760325164388781,7.29734325211417e-05,0.771199661783867,1.3777786583878,0.984011516729664
"Pp1s17_322V6",0.987504280378301,1.71703592645734,4.03350344327511,0.0338116202126716,0.556708765521575
"Pp1s17_323V6",3.03380067334633,3.28279437527217,3.06530294398626,0.745321823819041,0.102172397929559
"Pp1s17_324V6",3.53865689692996,0.724197949644736,2.8903297376241,3.22943319208348,3.57840011397285
"Pp1s17_328V6",1.57560490677735,3.41071135253511,0.944846264559529,0.145578933281963,3.97007452448603
"Pp1s17_32V6",2.98749725095846,0.205664174411939,3.78137738371456,0.278646744383803,1.73742671058127
"Pp1s17_331V6",0.000197981962449688,0.0685654449287981,3.18884926993268,0.0904175558380529,2.42046098675635
"Pp1s17_332V2",1.64034273060032,0.479536770903359,3.53797521356023,0.00556761980124253,1.80050366676246
"Pp1s17_332V6",0.099432280654519,1.43154501653434,3.55024825707649,0.189139721306795,3.08556263827542
"Pp1s17_334V6",3.05325097394724,0.517617690321905,0.882592813926034,1.79008550242511,2.49345263093524
"Pp1s17_339V6",0.694561741884584,0.0779493553330896,2.39591777384478,4.37263468899454,0.700913846044833
"Pp1s17_33V6",2.85446551037761,0.261790937462296,2.60325310587376,0.649043924131444,1.66040534861624
"Pp1s17_340V6",2.80553619164255,3.32232506533965,0.797510953659445,0.351642423265992,1.41358157263746
"Pp1s17_341V6",1.83996608179311,1.34696563653584,0.889044029311622,2.75883950203201,2.85605149294379
"Pp1s17_342V6",0.175585370000671,0.252490596718071,0.104813367800847,0.379855623637371,4.93805038114389
"Pp1s17_350V6",0.000105590562266924,2.23751434101976,0.169845612881185,0.2088242343651,4.97511666375361
"Pp1s17_355V6",0.00327721727332121,4.69762472226637e-05,0.592537702800951,0.0146655544324638,3.94749079312406
"Pp1s17_356V6",0.0498142359293162,2.43592402779752e-07,2.58902843405526,0.0155944517023636,2.9050249236757
"Pp1s17_360V6",1.40175943094728,0.338219351237675,4.75104971551368,0.206296294191599,2.65859415850823
"Pp1s17_363V6",1.87270734853696,3.31390016823579,3.81222427186869,4.38732080509759,0.284499335873401
"Pp1s17_365V6",3.41164470404225,2.96681358647631,1.63083661932563,4.1706407914179,2.88141679124283
"Pp1s17_366V6",0.0067408991367391,0.0583002405191638,3.15243580457664,0.000412827801918528,2.4069139433159
"Pp1s17_367V6",4.39139383405506,0.125011813031019,3.12955411999144,2.96202030845505,3.90514937610043
"Pp1s17_368V6",0.267045465644869,0.844576350703233,0.601271774743955,0.040922777328336,0.284383709481341
"Pp1s17_36V6",3.80478967386147,0.0919347830046602,0.83574306565566,1.68800905679219,0.130667996812053
"Pp1s17_370V6",0.991381479565827,0.364377220621908,2.00630763424078,0.145715249210096,3.97161335500368
"Pp1s17_371V6",0.0187643744183729,1.79394062761856,0.820700135420907,0.0153977587301221,0.024942565993154
"Pp1s17_372V2",0.159632616815892,4.84858760438086,0.797755502774278,0.00401687455061539,0.0330923717679735
"Pp1s17_372V6",1.55927678769784,3.0293301805719,0.561423912874758,0.00319379782550993,0.0858465062188532
"Pp1s17_376V2",1.63481987249376,1.45591143165475,0.507082649109315,1.33620979959054,3.15438983874658
"Pp1s17_376V6",0.575286178375928,0.00193351072318564,0.933806089890881,0.254915072879888,4.20798823101974
"Pp1s17_377V6",0.562257805215081,0.00214682153212612,2.88046037812554,7.85072924660323e-05,3.72544963997674
"Pp1s17_378V6",2.07895148761297,4.84456414718424,2.90781608231511,4.94747847009777,2.89941001919301
"Pp1s17_379V6",0.305627456546255,4.05847044996887,1.79124301146193,3.73731205669517,0.439352268285797
"Pp1s17_380V6",0.306671880795331,0.00104724994491522,4.19299025706573,0.00958397065369784,0.00431740089997881
"Pp1s17_381V6",0.255819392298241,0.657441508385101,0.417446535701552,0.000495276940657424,2.57368482421372
"Pp1s17_382V6",0.000365030635589109,0.0263709517839991,1.17701568348352,0.000346502396287679,2.39785295757802
"Pp1s17_383V6",0.549148447777903,0.0107196682496812,3.71703372999691,0.949331112703632,2.12031617469665
"Pp1s17_388V6",0.0708441414957234,0.421216097488194,0.0767414649039554,0.000106098802782197,0.361450646110677
"Pp1s17_390V6",0.756120242770114,0.457130300648711,2.35655853128697,2.15317190074118,3.15862392223928
"Pp1s17_392V6",2.7026652696354,3.47669148960507,3.02775323981151,0.0134539672912372,0.0168579712981553
"Pp1s17_393V6",0.277869458410583,2.26949549356291,0.0142702439817287,3.25477922704126,4.8076262817649
"Pp1s17_39V6",0.67010607406516,0.0284023503714768,0.647057685513566,0.00322689884446948,1.34454180104658
"Pp1s17_402V6",1.38643744176998,1.14108330723061,1.35694770353563,0.888195958366231,1.73546526583481
"Pp1s17_404V6",3.68471406499787,0.00177897236930012,0.0426252612274869,1.75155437757954,0.00463475974964546
"Pp1s17_406V6",2.94048451639609,0.102752813684791,4.01937126597999,0.238686565967008,1.68498692420546
"Pp1s17_40V6",0.897196900000692,1.40416344923598,1.46326657134767,4.32430725871837,1.01569214755881
"Pp1s17_41V6",4.70483551006177,0.0370201584174424,0.15256486998407,0.105554279465699,4.98760008176936
"Pp1s17_43V6",0.000334278647598886,0.00388348645180404,0.216886476226584,0.118016124223611,0.264201970765517
"Pp1s17_44V6",4.07958400270094,4.7801749267393,2.382032908148,0.0296116358792684,0.813786903770244
"Pp1s17_48V6",0.311735396893653,0.158641172617572,4.21014880695362,0.905644463597145,4.44155217213135
"Pp1s17_50V6",0.889754518765192,0.130365175554264,1.57462792766809,0.102052908918955,0.197535610274885
"Pp1s17_52V6",7.60903593359272e-05,1.36553121178142,3.09101321770989,3.9125176525839,0.717962585843873
"Pp1s17_54V6",2.55156375822367,0.996880204716726,1.41782957399618,0.518617451547115,1.30184177940995
"Pp1s17_55V6",0.364179180636746,0.503723690828541,0.789946335951832,0.0523071951458927,1.62631151367369
"Pp1s17_57V6",0.00150420197020059,0.000718894821823546,1.68060145429104,3.64238666797816,4.63759629308603
"Pp1s17_59V6",0.0304373081057247,3.29936692400614,0.00144057960068785,4.22054098272094,1.35817382480448
"Pp1s17_60V6",1.20182264411632,1.74949389981317,4.13168605452315,2.9947197594358,0.00183784090383569
"Pp1s17_61V2",0.622048006949325,1.38781265332169,0.737041379484208,2.16363057269581,2.95366303658215
"Pp1s17_61V6",0.0118013044225367,0.0534357782410734,2.63414050920587,2.6425191812451,1.03033488843944
"Pp1s17_63V6",3.74444380072224,2.48190598045564,0.00886546947448187,2.08382108282515,4.03226814180369
"Pp1s17_65V6",1.85397836251359,0.469755074022563,3.56874014283507,0.402866000780512,1.83134690304774
"Pp1s17_66V6",0.730535545089033,1.94606109426064,4.06104005375209,4.63625666837272,3.88833453126559
"Pp1s17_67V6",0.505751338535599,0.34799966850003,0.986597426019584,0.0448667445785963,4.95790599013329
"Pp1s17_68V6",3.46051779818951,3.77503336517132,2.36922518747906,2.58071136149453,0.765950963864294
"Pp1s17_69V6",4.66300041358729,3.48159763238893,1.46980528534115,0.377851817801572,2.23137793140941
"Pp1s17_71V6",2.91984422387177,4.86944537841344,0.916666273185027,3.66156243272618,2.24169522439255
"Pp1s17_72V6",1.9006037671468,2.91697512152163,0.979826547203288,0.603185633922722,2.75102345029732
"Pp1s17_73V6",0.772439332533001,2.3330760274312,2.31930762686202,4.5376324806439,1.44228393351292
"Pp1s17_74V6",4.18263622537294,2.45189315397007,1.45800468779163,0.0597178654001682,0.557986270380965
"Pp1s17_76V6",0.743608578105142,0.718126890223274,4.34575934083112,3.93469414524663,2.16768092155708
"Pp1s17_77V6",0.557588701923161,0.403257626974439,2.59583492957547,0.124785322312287,0.328678311623033
"Pp1s17_78V6",2.67650374208764,4.12102088740466,4.07724392917936,4.9898376207686,3.66204856251271
"Pp1s17_80V6",0.00677126645138757,0.533727824174889,3.58792914078482,2.18768497397329,1.11183249157028
"Pp1s17_81V6",3.41504081597986,0.161152983090108,3.01288893382762,3.21705334712134,2.12886917074659
"Pp1s17_83V6",0.151771237366523,1.19185774657239,1.19700263668876,1.78765488884015,0.121620542762994
"Pp1s17_86V6",4.3256471495707,0.828509527362842,1.11424375627579,0.161809333189205,0.00437112044859531
"Pp1s17_88V6",2.48706986662194,4.24815336121639,3.12327822663798,0.0698175638129157,3.01343532542616
"Pp1s17_89V6",2.83927377869685,1.01541491195114,4.76905194859854,0.64780269131838,2.37355506517037
"Pp1s17_8V6",0.35256738186364,0.601252626713601,4.98718721333207,0.600446650909672,1.68365539544875
"Pp1s17_90V6",0.0921771211399291,2.57539912125809,0.411589840216938,0.00593966446324088,2.8937995052013
"Pp1s17_91V6",0.684367008484761,4.6966224413899,4.92258162657279,0.005272388601556,3.37847437209101
"Pp1s17_93V6",0.556371604497759,2.15250923686373,4.41466660304062,0.548451335464183,3.67171220932093
"Pp1s17_94V6",0.39929136897697,0.00289336895782723,1.9929590100928,0.507418035021055,3.30255842822045
"Pp1s17_95V6",0.00437782463173147,2.33168323412184,0.0182628222208056,0.883702526129554,1.59344536880514
"Pp1s17_96V6",2.83070196236502,0.401263920656317,0.00570507275465541,4.24512268249095,0.140296505453884
"Pp1s17_97V6",4.64474473078538,1.1343511326946,0.27284974349635,0.361409090259534,0.000433082389284453
"Pp1s17_98V6",0.0210005872418796,2.99933547953764,0.365989872209201,0.00450202145101962,0.0146110086452353
"Pp1s17_99V6",0.000548446665332939,1.89996353066574,0.249683314949088,0.00407273365602091,0.0192094349987622
"Pp1s17_9V2",4.91270603486852,1.46943309168649,2.87832379515796,0.936060320466528,0.0146930436028046
"Pp1s17_9V6",1.54152725992129,2.17008482293889,3.54819822674072,0.142641499546616,0.0213869347476748
"Pp1s170_100V6",4.87585728617006,0.719159799313865,1.65298212887757,2.26966086353022,1.37376298176699
"Pp1s170_102V6",0.895473474794043,0.0960897100763437,2.22473134977825,0.0942856748566877,1.58998799631797
"Pp1s170_108V6",1.73178658763672,1.68456202487922,1.67240031678948,1.66687379628049,2.10719447316273
"Pp1s170_10V6",0.0930516920400534,4.02825665287566,2.94577377858057,0.566384388072127,0.140569689334334
"Pp1s170_19V6",0.718447493383818,0.210446410401619,2.07786857453383,0.200103422182248,4.66925240933354
"Pp1s170_1V2",0.0325223011148464,0.00500942647946058,1.12828557858365,4.81313725105032,0.246016983781192
"Pp1s170_1V6",0.00788385496501671,0.0110121625097495,1.60766364024003,1.84389415430815,0.877340635674966
"Pp1s170_22V6",0.063373740483581,0.0316533016276156,3.96789366513597,0.156578467447382,0.626127979033914
"Pp1s170_25V6",2.20636303702406,2.90083115983677,1.22108762711078,0.00322928146175676,0.00335214260920575
"Pp1s170_2V6",0.661438442875351,0.199397160481149,3.33497125668768,2.76336424189004,3.82034018446075
"Pp1s170_32V6",0.0107276919592258,2.09313112149024,0.903779676907316,0.0427538482369337,0.0201468397408713
"Pp1s170_38V6",1.20867824057802,0.302858427545322,2.53838156437843,3.40780729344381,1.56707515484998
"Pp1s170_3V6",4.72030049561173,1.0201589048596,2.9110490040986,0.00209594765986393,0.347122662362304
"Pp1s170_42V6",0.0851108476650654,0.000266233740755801,1.4045055113828,0.258783229628946,0.721849476084788
"Pp1s170_43V6",2.67652583519801,0.0164400675130363,1.80810938737803,3.61554683882276,1.077259645671
"Pp1s170_45V6",0.124846368383857,0.186057040066155,4.84654573258759,0.00720464270420551,0.0307712138394692
"Pp1s170_46V6",0.0686793694487664,2.25321715570899,2.1900184608263,0.206933426297192,0.216164358570876
"Pp1s170_47V6",0.0421138100800637,0.000175582297488476,0.781448476760751,0.290472769295072,1.31803193751341
"Pp1s170_48V6",0.551550759142503,1.89771284134557,2.05795456261784,1.94331938871803,2.44472312260964
"Pp1s170_49V2",4.57052633260463,0.293745850290624,3.41203633329611,0.25255237959115,2.9457851837577
"Pp1s170_49V6",4.78843074658993,0.280418373870463,0.6152857610589,0.863707559629521,4.47959923423225
"Pp1s170_4V6",0.0926085875260811,1.2964892673767,3.64966040648426,0.0342795751773491,1.74259881081772
"Pp1s170_50V6",0.709603015131726,2.47336770689319,2.68598227755486,0.894628698707024,0.0024210944959441
"Pp1s170_52V6",0.117964498396085,0.141672948030966,3.99367711342484,0.00897753352843564,0.907196085067708
"Pp1s170_53V6",3.0977687999272,0.542733076668506,2.18028154446855,2.3650041600591,3.83046043611023
"Pp1s170_55V6",0.400232316021236,0.369298921045584,1.07988461976388,0.320095184658132,0.753529289995698
"Pp1s170_56V6",0.0858753322634935,3.56584276859998,1.31928356966747,0.167542701661802,0.148713149544292
"Pp1s170_62V6",0.00275596260654023,0.0083733286203057,1.88307123538909,1.11848347546969,0.857729968629344
"Pp1s170_63V6",0.22371270016972,0.872197232395545,0.0745458719437888,3.35947691582835,0.546473683964212
"Pp1s170_66V6",2.37146218336124,4.7575202905527,4.06031428254176,0.219380568885959,3.81153178801734
"Pp1s170_67V6",0.869275176981966,0.0446471936960773,2.3553768210707,0.764823866041655,0.136999628444274
"Pp1s170_68V6",0.215648359073565,1.42815724366233,0.116285743351886,0.635461736694032,1.99929062355032
"Pp1s170_70V6",0.866933360342191,2.51289626751046,0.763496587114786,4.16104666565588,3.59284515565878
"Pp1s170_72V6",2.18994010519093,1.20520264098963,0.449612744937583,0.20770653469171,2.19795777194257
"Pp1s170_73V6",0.399975096488899,3.15580384311269,2.95301534497519,1.79487215354669,1.09767718094501
"Pp1s170_74V6",1.28163579200903,4.51137268450347,0.303760549260604,0.476600656471514,0.0123536923090546
"Pp1s170_75V6",1.35195312700887,3.89604571796694,0.0564610877315217,0.192863404819674,7.50044361182589e-05
"Pp1s170_76V6",2.06489768027462,1.55971131409357,1.87392114919145,1.54974149704273,1.6423253516087
"Pp1s170_78V6",1.83470603529705,4.39458502365293,0.125779124501766,0.00713312516284889,0.905538276049783
"Pp1s170_7V6",2.28175975755105,2.8734253982255,0.458300226195969,2.70796006494634,1.9499092044559
"Pp1s170_84V6",1.13397567991352,0.0314715502707853,3.39197954325185,1.43297833479523,4.94825867176771
"Pp1s170_89V6",0.0292909869701578,0.587479645812784,2.43118027806481,4.88572128697631,0.417123224713507
"Pp1s170_93V6",1.07683612172686,3.35460199475075,3.3189641817083,0.0494689548304982,1.76305584377891
"Pp1s170_99V6",0.125733776396623,0.357010453789861,0.713179312709631,0.45679041627907,3.18156342119693
"Pp1s170_9V6",3.53074282909524,4.60334600114731,0.377341283215293,1.78044201559587,2.41641458578762
"Pp1s1703_4V6",1.7531911003691,1.78115516526618,1.37185755290861,1.10005941300704,1.73166201710318
"Pp1s171_100V2",0.0298382719325241,1.98151672049133,2.84000714296539,0.196041339715839,1.86135045541953
"Pp1s171_101V6",0.850933050842739,3.34241616533548,0.256610566858571,2.77638416487175,4.23440244145573
"Pp1s171_102V6",0.226717760832659,0.016200941100194,3.80880865126802,0.621768784113133,0.0948267628502379
"Pp1s171_105V6",2.76031438855835,0.0152605992589827,2.30367538242517,2.24436810138701,0.735974423459231
"Pp1s171_107V6",1.81991917740402,0.00767273133456431,1.93979427243599,0.00472957048461148,0.570779922320353
"Pp1s171_10V6",0.521065593943262,0.58921302087983,3.78706380137902,1.03500544799562,0.575902948428085
"Pp1s171_111V6",1.36207760755963,3.41149492221533,0.0352423951238064,0.0351574914715945,1.93090424574967
"Pp1s171_112V6",3.09837769190518,3.53192353608595,2.8141429673571,0.139931319160445,0.0708406135807608
"Pp1s171_117V6",4.47616713165559,1.73135445221386,2.9574398514827,1.14904799959757,0.183065291538856
"Pp1s171_119V6",2.9994389676034,0.0171375634042043,0.00564494844348502,1.02136464668908,0.463245055271158
"Pp1s171_11V6",0.00102168604068464,3.73915170009433,0.00152330486667102,1.03916376444302,1.08577888833839
"Pp1s171_121V6",1.08454295827932,3.27299260857337,2.5715111228459,0.229503828785938,4.81403612519639
"Pp1s171_127V6",0.251666384106348,1.12193708689809,2.74804488977035,2.91923626878683,0.13255726122586
"Pp1s171_128V6",1.38712165234024,0.992472985972577,0.21238706884058,3.60324200711211,4.25229656167256
"Pp1s171_135V6",0.0582453981833791,4.80872999046044,0.149960538728366,0.153538672921277,2.05503384818799
"Pp1s171_136V6",0.388737635843933,2.42297847939977,0.0359499098798803,0.08255383593033,3.39001479816184
"Pp1s171_137V6",0.371214905007612,0.0498576054252911,0.448712142701672,1.56050126350621,0.293553072960934
"Pp1s171_138V6",0.00697497308850935,1.01002256208614,0.226441708862603,0.00844087859451968,2.58952254493437
"Pp1s171_139V2",0.0535160133486939,3.57946144789463,0.282569259472876,0.051275117532686,1.3900555126326
"Pp1s171_139V6",0.0764158575549408,3.184189628729,1.02242499582624,0.186439371385432,0.721874630271583
"Pp1s171_143V6",0.0948823800191339,1.11061102714786,0.488646404303075,3.74775431064862,1.2501310199605
"Pp1s171_144V6",0.00067391453694399,0.0105772963453875,4.36325771426125,0.0668181683397954,3.09659217683397
"Pp1s171_146V6",0.873134437777305,0.145816220922846,4.68350194408709,0.119019636755673,0.000588962624966743
"Pp1s171_148V6",0.0567095379633072,1.04737889827937,4.27674516215171,0.0310019304873979,0.0437004579775983
"Pp1s171_149V6",2.06759486163414,0.000262165156568978,1.43354891628479,0.758096924091228,4.72524464626725
"Pp1s171_14V6",1.81580305921354,0.361470353476359,4.20488798085479,0.417385417164886,2.09568137950272
"Pp1s171_150V6",0.397942925148963,3.74633568544634,0.1283315600037,3.46192654614822,0.574438860068829
"Pp1s171_153V6",0.694226749457203,3.98662776080139,0.971822144755913,1.032779632754,1.37278160498426
"Pp1s171_155V6",0.522919143291338,0.935259397250975,4.84865806672491,0.905714467126236,0.351407669891381
"Pp1s171_156V6",0.136543835781048,2.05427459999056,0.227772231473613,4.43209536908813,1.94216012760642
"Pp1s171_158V6",0.000614142171171133,0.0153667857641123,3.1770375660701,0.502758827095044,2.77951302211437
"Pp1s171_15V6",1.45504183976377,0.241623355174993,2.64852310851239,0.344505385604546,1.97905880963783
"Pp1s171_160V6",0.675263018926959,4.19688357458756,0.198229664979134,2.54217182749252,1.52875261349975
"Pp1s171_161V6",1.05053964804784,3.53889735141178,0.551589501762748,3.86934362591308,0.647727385659428
"Pp1s171_16V6",1.94292062854575,1.01165626776787,2.20452043481359,0.661695819650304,4.55956863398568
"Pp1s171_18V6",2.57615672566655,0.176719476921893,2.97600539027229,0.210174753911756,2.97989812015569
"Pp1s171_1V6",4.39816898095014,2.14556353549575,2.22326762773189,1.33534440507133,2.05164458520426
"Pp1s171_20V6",4.18557838971951,3.45949832918225,4.86820687576124,0.0699622911062618,0.964006232574707
"Pp1s171_27V6",1.01562393852353,0.12263630717942,0.959015200225532,0.128354375974132,4.96931720364568
"Pp1s171_30V6",0.220809896509605,0.279497956870347,1.29913924472798,0.0069720699775243,0.572614746013607
"Pp1s171_32V6",2.49570042921743,1.06430806858947,0.0486453674371274,0.379806047516265,3.40826262423575
"Pp1s171_35V6",0.0400111777940796,0.00315621622702159,0.695718448173955,0.915361382379695,1.54862681879127
"Pp1s171_36V6",0.475709609706033,0.269124589219452,0.721642568074928,0.722989899526368,0.223640874982917
"Pp1s171_39V6",4.6932076522316,0.602479035517391,1.88805818189305,3.25532893677383,4.18119858970919
"Pp1s171_41V6",4.13485485484723,0.546769870506632,2.91214275627107,2.14789833448403,1.90451725743115
"Pp1s171_42V6",0.00167096034569958,3.86180254164469,4.63211510358597,0.0795653861070167,4.87699548987286
"Pp1s171_43V6",0.282049425546154,2.41408938578053,1.72576404815076,0.321557386665779,1.22134503005327
"Pp1s171_48V6",0.010723060421927,0.00803325808868707,1.47084206613621,0.0253021602056146,0.489041763713525
"Pp1s171_51V6",2.02836277407367,1.72988502966592,2.08155954133986,1.37159208433079,1.42767106411244
"Pp1s171_52V6",0.0248762395932304,0.361376475590538,0.000873411200442618,0.271110118668735,0.010450147396589
"Pp1s171_53V6",1.54868329020584,4.10770657078827,2.37464980223,3.03403124288321,0.919308595645796
"Pp1s171_55V6",0.548917437816345,2.72809247155963,1.65902819165088,0.116626065198295,2.1033739110342
"Pp1s171_56V6",0.436926332402071,0.195843223479324,1.43912374514402,2.74099955762024,2.58882244118609
"Pp1s171_59V6",0.00115295700858241,0.958562344761777,4.51417596745565,0.138131618868266,3.39937116557685
"Pp1s171_5V6",0.000170116017971651,1.1961264687695,0.00326012893769765,4.96497702111147,2.67756476341335
"Pp1s171_60V6",1.65571985049687,0.00138512635321669,4.04029748956385,0.167312611580655,0.123858265997234
"Pp1s171_61V6",0.0540955837874141,0.0449487673105246,3.30647420087662,0.975675680671651,1.91578580448817
"Pp1s171_62V6",0.262694814055686,0.00483680138769007,2.44599981625537,2.75537951602496,0.05446165972984
"Pp1s171_63V6",0.117945499128776,0.0314357444849883,1.36612692516875,3.52559392959943,1.55893200231841
"Pp1s171_64V6",0.00138475890858745,0.555688819719558,0.00847293967686196,0.00522981662014747,1.71233667877377
"Pp1s171_66V6",3.19503078107352,4.97127772333791,1.53660411589608,0.0517496429843869,2.23787469055145
"Pp1s171_67V6",2.21730722854981,1.60034622415032,1.57556391656377,1.50719322016961,2.12276907153632
"Pp1s171_68V6",1.16767405413547,2.93452734210738,1.31841714758445,2.94392947307268,3.23454721215673
"Pp1s171_70V6",4.68174055652831,4.22839636059717,0.0924475575143064,0.96923295471501,1.94590663146265
"Pp1s171_71V6",3.82990564175595,2.66806890920663,4.66329572784422,1.46261464457697,3.19144748554551
"Pp1s171_73V6",1.23633987331279,0.35594777733455,3.3836431966126,0.126800206214995,1.85798632008414
"Pp1s171_74V6",0.491357231749129,0.446590757245293,1.34464356879441,0.543696152480243,2.30597759686206
"Pp1s171_77V6",4.01249243427228,1.4580265790848,1.39151283437653,0.401450888156193,0.378430912260158
"Pp1s171_7V6",3.93902732756074,0.000118392250094064,3.27674820063612,1.94407150264879,1.70988634519911
"Pp1s171_80V6",0.00102489913654322,0.949874060982255,0.00820950542571051,0.293605586334525,0.00206318149473737
"Pp1s171_81V6",0.0153733643374167,0.0787717291688142,3.7423565041285,0.385447898996566,3.49235745253722
"Pp1s171_82V6",0.558257810509346,4.65926717131803,1.69239182761845,0.905034257485023,0.079554561591734
"Pp1s171_84V6",1.18890951130422,1.69249485584627,0.0721043065136001,4.46675763768669,3.85502861019347
"Pp1s171_85V6",3.49536691973965,4.57947732517623,1.84136504444795,0.80977227470718,1.8244008184223
"Pp1s171_88V6",2.45634585159005,0.0457632972509074,2.81676491175146,0.908317510531633,2.61695999999165
"Pp1s171_90V6",2.2006519153616,2.32432109245383,0.999451763723269,1.05058657876327,3.75739140792893
"Pp1s171_99V6",0.81013149576449,0.22457009710262,3.03423211783578,0.723255007301595,2.44816210714667
"Pp1s171_9V6",1.91844284773574,0.20347282672612,0.297696642915779,1.19969189100777,1.66678604852448
"Pp1s1710_1V6",1.17286202700148,0.796057392885529,2.56489848403654,0.29430618197115,2.04000749198278
"Pp1s172_10V6",0.103697297155599,0.312315518900156,0.289078777168728,0.0239348304659482,0.949494884100272
"Pp1s172_11V6",0.00888365775941784,1.30413347733717,3.24685593366902,1.25568869722568,3.15822495307651
"Pp1s172_12V6",4.42695743275405,0.909937462305677,1.7614350861545,0.524968383127128,0.980607379338843
"Pp1s172_15V6",0.894070148018855,3.09568601275837,1.57404241602414,0.0541299939688167,3.59196402831805
"Pp1s172_16V6",1.0614085810427,0.0968649909334434,2.15737146411519,0.661969145435243,3.2459750671876
"Pp1s172_17V6",0.0827644640247885,0.0803330321842858,0.552394571076303,3.01603987653132,0.818958328709121
"Pp1s172_1V6",0.00675660312971126,0.174112657381114,0.516734185924298,0.00697386922693339,4.66596194242008
"Pp1s172_21V6",1.407656841192,1.28219510675771,3.40712695677045,0.053650367631994,2.26024576288868
"Pp1s172_22V6",0.0070151894439301,0.0828399598032357,0.0497210480674224,0.682677789163971,4.26957603907938
"Pp1s172_23V6",6.04176096510347e-06,0.265839128818569,0.0663902528735531,0.289021956913394,0.738476677568476
"Pp1s172_24V6",4.15792466763593,0.00055847976141253,1.31024928612806,0.0195136999815424,0.0034408312478032
